FECHA;TIPO VALOR;EMISORA;SERIE;PRECIO LIMPIO;PRECIO SUCIO;INTERESES ACUMULADOS;CUPON ACTUAL;SOBRETASA;NOMBRE COMPLETO;SECTOR;MONTO EMITIDO;MONTO EN CIRCULACION;FECHA EMISION;PLAZO EMISION;FECHA VCTO;VALOR NOMINAL;MONEDA EMISION;SUBYACENTE;REND. COLOCACION;ST COLOCACION;FREC. CPN;TASA CUPON;DIAS TRANSC. CPN;REGLA CUPON;CUPONES EMISION;CUPONES X COBRAR;HECHO DE MKT;FECHA U.H.;PRECIO TEORICO;POST COMPRA;POST VENTA;YIELD COMPRA;YIELD VENTA;SPREAD COMPRA;SPREAD VENTA;MDYS;S&P;BURSATILIDAD;LIQUIDEZ;CAMBIO DIARIO;CAMBIO SEMANAL;PRECIO MAX 12M;PRECIO MIN 12M;SUSPENSION;VOLATILIDAD;VOLATILIDAD 2;DURACION;DURACION MONET.;CONVEXIDAD;VAR;DESVIACION STAND;VALOR NOMINAL ACTUALIZADO;CALIFICACION FITCH;FECHA PRECIO MAXIMO;FECHA PRECIO MINIMO;SENSIBILIDAD;DURACION MACAULAY;TASA DE RENDIMIENTO;HR RATINGS;DURACION EFECTIVA
20131231;95;CEDEVIS;08-4U;558.047058;558.853926;0.806868;5.22;0.976;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;451192100;451192100;12/06/2008;8043;20/06/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.22;11;Tasa Fija;44;33;568.750223;09/12/2013;NA;NA;NA;2.923942;2.942054;0.976;0.976;Aaa.mx;mxAAA;NA;-;0.03%;-0.31%;573.841193;522.190795;NA;0.40%;0.82%;4.353653177;-4.80961761;25.94895603;-8.369794;0.00%;100;AAA(mex);02/10/2013;09/01/2013;-0.042239084;1590.244964;2.926;-;1590.244964
20131231;95;CEDEVIS;08-5U;34.685837;35.248484;0.562647;4.4;3.072337;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;197267100;13497302.99;29/08/2008;8026;20/08/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.4;133;Tasa Fija;44;34;79.11934;04/07/2013;NA;NA;NA;2.83232;2.852348;3.072337;3.072337;Aaa.mx;mxAAA;NA;-;0.02%;0.12%;121.388336;34.586572;NA;0.19%;0.73%;0.139663651;-0.009731555;0.089103555;-0.506973;0.00%;6.842146;AAA(mex);19/02/2013;21/08/2013;-0.001392181;51.00000054;2.868345;-;51.00000054
20131231;95;CEDEVIS;08-6U;556.626183;566.680973;10.05479;5.38;1.37;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;295900600;295900600;29/08/2008;8026;20/08/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.38;133;Tasa Fija;44;34;568.390454;23/10/2013;NA;NA;NA;2.690466;2.709531;1.37;1.37;Aaa.mx;mxAAA;NA;-;0.02%;0.03%;568.365977;526.248414;NA;0.32%;0.69%;3.767582936;-4.220460752;21.68059522;-8.333823;0.00%;100;AAA(mex);18/10/2013;09/01/2013;-0.0365918;1375.474453;2.823;-;1375.474453
20131231;95;CEDEVIS;08-7U;114.514491;115.698267;1.183776;5.4;1.43;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;476879600;104782055.4;24/10/2008;8032;21/10/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.4;71;Tasa Fija;44;34;190.007662;12/04/2013;NA;NA;NA;1.189988;1.210011;1.43;1.43;Aaa.mx;mxAAA;NA;-;-0.01%;0.04%;188.083862;113.831913;NA;1.42%;3.09%;0.719100575;-0.164465536;1.029463922;-1.71858;0.01%;21.972434;AAA(mex);04/04/2013;31/10/2013;-0.007139533;260.4631185;1.226;-;260.4631185
20131231;95;CEDEVIS;08-8U;585.071582;591.66634;6.594758;6.61;1.02;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;414149100;414149100;24/10/2008;8032;21/10/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;6.61;71;Tasa Fija;44;34;436.337874;28/05/2009;NA;NA;NA;2.340466;2.359531;1.02;1.02;Aaa.mx;mxAAA;NA;-;0.02%;0.01%;595.128697;553.733486;NA;0.39%;0.90%;3.569423566;-4.17477778;17.26293626;-8.49699;0.00%;100;AAA(mex);22/10/2013;09/01/2013;-0.034831089;1300.881416;2.473;-;1300.881416
20131231;95;CEDEVIS;08-9U;57.317258;57.412996;0.095738;5.55;2.857;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;258616700;28861362.52;23/12/2008;8032;20/12/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.55;11;Tasa Fija;44;34;417.6063;23/12/2008;NA;-;-;2.616988;2.637011;2.857;2.857;Aaa.mx;mxAAA;NA;-;0.00%;0.07%;142.073494;57.282581;NA;22.63%;43.28%;0.527399451;-0.059856084;0.567440635;-0.797675;1.89%;11.159899;AAA(mex);10/04/2013;20/12/2013;-0.005245622;192.3823462;2.653001;-;192.3823462
20131231;95;CEDEVIS;0810U;572.341133;573.30721;0.966077;6.25;0.895;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;258616700;258616700;23/12/2008;8032;20/12/2030;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;6.25;11;Tasa Fija;44;34;417.6063;23/12/2008;NA;-;-;2.215466;2.234531;0.895;0.895;Aaa.mx;mxAAA;NA;-;0.02%;0.02%;574.943318;532.910205;NA;0.28%;0.77%;3.241249733;-3.673316176;14.77481169;-8.504196;0.00%;100;AAA(mex);27/11/2013;09/01/2013;-0.031673757;1180.548722;2.348;-;1180.548722
20131231;95;CEDEVIS;09-2U;306.957348;307.441309;0.483961;5.7;1.399;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;608822000;334421425.4;06/07/2009;8022;23/06/2031;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.7;11;Tasa Fija;44;35;328.382007;30/09/2013;NA;-;-;2.099142;2.118856;1.399;1.399;Aaa.mx;mxAAA;NA;-;-0.02%;0.17%;343.935376;306.787984;NA;2.87%;6.65%;2.873323952;-1.746245208;12.4197892;-4.567505;0.03%;54.929261;AAA(mex);09/05/2013;20/12/2013;-0.02811225;1045.516386;2.15;-;1045.516386
20131231;95;CEDEVIS;09-3U;328.335196;334.572181;6.236985;5.62;1.465;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;351493500;208720411.5;21/08/2009;8034;20/08/2031;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.62;133;Tasa Fija;44;36;345.319335;05/04/2013;NA;-;-;2.165142;2.184856;1.465;1.465;Aaa.mx;mxAAA;NA;-;-0.01%;0.03%;363.695492;323.594089;NA;0.13%;0.33%;2.636019091;-1.743398999;11.19884045;-4.963844;0.00%;59.381016;AAA(mex);12/02/2013;05/09/2013;-0.025800249;959.4814258;2.216;-;959.4814258
20131231;95;CEDEVIS;09-4U;338.314389;343.120499;4.80611;5.5;1.425;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;625970300;381632646.2;01/10/2009;8026;22/09/2031;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.5;102;Tasa Fija;44;36;339.152309;18/12/2013;NA;-;-;2.125142;2.144856;1.425;1.425;Aaa.mx;mxAAA;NA;-;-0.01%;0.18%;375.506923;331.316808;NA;0.16%;0.48%;2.821409198;-1.913688101;12.55612652;-5.128178;0.00%;60.966574;AAA(mex);08/03/2013;25/09/2013;-0.027586286;1026.758207;2.176;-;1026.758207
20131231;95;CEDEVIS;09-5U;330.427113;332.283487;1.856374;5.4;1.395167;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;557543563.7;350724786.2;23/11/2009;8032;20/11/2031;94.855211;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.4;41;Tasa Fija;44;36;370.392533;24/12/2013;NA;-;-;2.095309;2.115023;1.395167;1.395167;Aaa.mx;mxAAA;NA;-;-0.01%;0.18%;377.897899;327.975903;NA;1.03%;2.14%;2.835340933;-1.862397846;12.35521548;-5.074721;0.00%;59.669012;AAA(mex);09/05/2013;04/12/2013;-0.027735649;1031.675943;2.146167;-;1031.675943
20131231;95;CEDEVIS;09U;312.466612;314.302042;1.83543;5.65;1.572;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;474195000;267376666.9;25/05/2009;8030;20/05/2031;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.65;41;Tasa Fija;44;35;341.895912;04/10/2013;NA;-;-;2.272142;2.291856;1.572;1.572;Aaa.mx;mxAAA;NA;-;-0.01%;0.03%;358.804093;311.963848;NA;1.06%;2.19%;2.793356962;-1.735529715;11.9025156;-4.58308;0.00%;56.385383;AAA(mex);09/05/2013;04/12/2013;-0.027338444;1017.288649;2.323;-;1017.288649
20131231;95;CEDEVIS;10-2U;558.552199;566.191726;7.639527;5.33;1.02;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;557437100;557437100;12/03/2010;10237;22/03/2038;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.33;102;Tasa Fija;56;49;563.689923;19/12/2013;NA;-;-;2.340466;2.359531;1.02;1.02;Aaa.mx;mxAAA;NA;-;0.02%;0.03%;566.182229;523.568875;NA;0.38%;0.88%;3.483118471;-3.898433934;16.46021197;-10.163889;0.00%;100;AAA(mex);22/10/2013;09/01/2013;-0.034008174;1269.427403;2.473;-;1269.427403
20131231;95;CEDEVIS;10-3U;154.116927;154.29436;0.177433;3.9;0.404;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;477604900;140574782.7;18/06/2010;10230;21/06/2038;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;3.9;11;Tasa Fija;56;49;205.06318;27/12/2013;NA;-;-;0.189987;0.21001;0.429999;0.429999;Aaa.mx;mxAAA;NA;-;-0.02%;0.05%;246.840929;154.046204;NA;11.04%;24.06%;0.942675249;-0.287521662;1.534966946;-3.156623;0.45%;29.433279;AAA(mex);04/06/2013;20/12/2013;-0.009350004;339.7024525;0.2;HR AAA;339.7024525
20131231;95;CEDEVIS;10-4U;557.451028;558.231618;0.78059;5.05;1.02;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;477604900;477604900;18/06/2010;10230;21/06/2038;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;5.05;11;Tasa Fija;56;49;566.274969;19/12/2013;NA;-;-;2.340466;2.359531;1.02;1.02;Aaa.mx;mxAAA;NA;-;0.02%;0.03%;564.667034;516.007817;NA;0.56%;1.19%;3.821237578;-4.216740593;19.12688466;-10.348917;0.00%;100;AAA(mex);23/10/2013;09/01/2013;-0.037256032;1392.655385;2.473;HR AAA;1392.655385
20131231;95;CEDEVIS;10-5U;367.502661;371.620295;4.117634;4.19;1.429927;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;338482000;232075904.9;10/09/2010;10237;20/09/2038;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.19;102;Tasa Fija;56;50;354.929299;24/12/2013;NA;-;-;2.130069;2.149783;1.429927;1.429927;Aaa.mx;mxAAA;NA;-;-0.01%;0.22%;403.089523;355.735624;NA;0.17%;0.53%;2.896666986;-2.127925442;13.09132325;-6.897975;0.00%;68.563736;AAA(mex);08/03/2013;25/09/2013;-0.028312104;1054.17147;2.180927;HR AAA;1054.17147
20131231;95;CEDEVIS;10-6U;360.453013;363.239702;2.786689;4.15;1.44;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;680237800;457829520.9;29/10/2010;10218;20/10/2038;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.15;71;Tasa Fija;56;50;355.83104;16/12/2013;NA;-;-;2.140142;2.159856;1.44;1.44;Aaa.mx;mxAAA;NA;-;-0.01%;0.06%;405.28455;356.347047;NA;0.38%;0.89%;2.936381354;-2.108454251;13.31048526;-6.758884;0.00%;67.304334;AAA(mex);19/04/2013;11/11/2013;-0.028698289;1068.677788;2.191;HR AAA;1068.677788
20131231;95;CEDEVIS;10U;143.846962;145.467989;1.621027;4.11;-0.7806;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;557437100;153392848.8;12/03/2010;10237;22/03/2038;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.11;102;Tasa Fija;56;49;140.846365;04/10/2013;NA;-;-;-1.020612;-1.000589;-0.7806;-0.7806;Aaa.mx;mxAAA;NA;-;-0.01%;0.02%;238.59975;142.127709;NA;0.05%;1.01%;0.649916258;-0.186888789;0.909778588;-3.157272;0.00%;27.517517;AAA(mex);08/03/2013;25/09/2013;-0.006453674;232.8180198;-0.9846;-;232.8180198
20131231;95;CEDEVIS;11-2U;411.709142;412.261909;0.552767;4.75;1.03;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;842149600;634023973.3;03/06/2011;10248;24/06/2039;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.75;11;Tasa Fija;56;51;438.983606;05/12/2013;NA;-;-;2.350466;2.369531;1.03;1.03;Aaa.mx;mxAAA;NA;-;0.02%;0.04%;451.636703;412.71578;NA;2.15%;5.16%;3.499052408;-2.851557091;18.13262308;-7.73695;0.02%;75.286383;AAA(mex);09/05/2013;26/12/2013;-0.034083893;1275.297532;2.483;HR AAA;1275.297532
20131231;95;CEDEVIS;11U;417.778503;423.206335;5.427832;4.95;1.14;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;831776600;613241687.4;04/03/2011;10245;22/03/2039;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.95;102;Tasa Fija;56;51;409.777548;04/12/2013;NA;-;-;2.460466;2.479531;1.14;1.14;Aaa.mx;mxAAA;NA;-;0.02%;0.04%;455.592626;413.549724;NA;0.22%;0.55%;3.273844965;-2.738852746;16.52193071;-7.740772;0.00%;76.503619;AAA(mex);08/03/2013;30/09/2013;-0.031912353;1193.864531;2.593;HR AAA;1193.864531
20131231;95;CEDEVIS;12U;429.86437;436.551534;6.687164;4.5;1.16;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;842149600;833771567;10/02/2012;10237;20/02/2040;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;4.5;133;Tasa Fija;56;53;436.214272;26/12/2013;NA;-;-;3.107942;3.126054;1.16;1.16;Aaa.mx;mxAAA;NA;-;0.03%;-0.09%;488.050172;417.926619;NA;0.78%;1.96%;4.823028176;-4.162111701;39.91105876;-8.147618;0.00%;79.513106;AAA(mex);11/02/2013;03/09/2013;-0.046234729;1763.289455;3.11;-;1763.289455
20131231;95;CEDEVIS;13U;457.415891;462.8883;5.472409;3.3;0.919;INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA L;SERVICIOS FINANCIEROS;633353100;561978563.1;01/02/2013;10246;20/02/2041;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Dia 20 del semestre;3.3;133;Tasa Fija;56;55;463.763038;09/12/2013;NA;-;-;2.866942;2.885054;0.919;0.919;Aaa.mx;-;NA;-;0.03%;-0.29%;519.955563;448.966405;NA;0.37%;0.70%;4.367165645;-3.996080996;34.31684799;-9.664861;0.00%;88.730688;AAA(mex);22/05/2013;21/08/2013;-0.041955814;1594.732549;2.869;-;1594.732549
20131231;95;CFE;10;100.189604;100.234604;0.045;4.05;0.05;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;5000000000;12500000000;03/12/2010;1456;28/11/2014;100;[MPS] Peso Mexicano (MXN);NA;-;0.26;Cada 28 dia(s);4.05;4;TIIE 28 dias;52;12;100.430457;30/12/2013;NA;-;-;3.8087;3.8587;0.0187;0.0687;Aaa.mx;-;NA;-;0.00%;-0.03%;100.50268;100.195648;NA;0.02%;0.04%;0.903601233;-0.905721118;0.89573613;-0.001456;0.00%;100;AAA(mex);29/04/2013;30/12/2013;-0.008991226;326.2585707;3.845;-;24
20131231;95;CFE;10-2;104.719351;105.426907;0.707556;7.96;1.039;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;9000000000;16500000000;03/12/2010;3640;20/11/2020;100;[MPS] Peso Mexicano (MXN);NA;-;-;Cada 182 dia(s);7.96;32;Tasa Fija;20;14;106.767643;30/12/2013;NA;-;-;6.946;6.9502;0.886;0.886;Aaa.mx;-;NA;-;-0.03%;-0.97%;117.546576;104.867736;Activo;0.44%;1.22%;5.3099423;-5.598107931;35.2542269;-0.729631;0.00%;100;AAA(mex);09/05/2013;05/09/2013;-0.051336712;1979.344712;7.09;-;1979.344712
20131231;95;CFE;13;99.985783;100.182283;0.1965;3.93;0.1533;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;12000000000;15250000000;28/06/2013;1820;22/06/2018;100;[MPS] Peso Mexicano (MXN);NA;-;0.15;Cada 28 dia(s);3.93;18;TIIE 28 dias;65;59;100.095549;30/12/2013;NA;-;-;3.915;3.965;0.125;0.175;Aaa.mx;-;NA;-;-0.04%;0.08%;100.372103;99.781095;NA;0.12%;0.18%;4.141924556;-4.14947458;18.50455353;-0.000619;0.00%;100;AAA(mex);30/08/2013;13/12/2013;-0.040494018;1495.621518;3.9483;-;10
20131231;95;CFE;13-2;100.370764;101.363597;0.992833;7.77;1.293;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;15000000000;6750000000;15/11/2013;3640;03/11/2023;100;[MPS] Peso Mexicano (MXN);NA;-;-;-;7.77;46;-;20;20;100.796091;26/12/2013;NA;-;-;7.7108;7.7219;1.293;1.293;Aaa.mx;-;NA;-;-0.36%;0.08%;101.274326;99.312032;NA;0.80%;1.13%;6.802401155;-6.895158493;60.46165664;-0.920995;0.00%;100;AAA(mex);28/11/2013;11/12/2013;-0.065000929;2543.317116;7.714;-;2543.317116
20131231;95;CFECB;05;15.03535;15.080246;0.044896;4.31;0.45997;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;2200000000;1155000000;18/03/2005;3640;06/03/2015;100;[MPS] Peso Mexicano (MXN);NA;10.58;0.79;Cada 91 dia(s);4.31;25;CETES 91 dias;40;5;15.056064;30/12/2013;NA;NA;NA;3.754974;3.80497;0.43497;0.48497;-;mxAAA;NA;-;-0.01%;-0.01%;25.092204;15.038651;NA;0.01%;0.02%;0.671312418;-0.101235564;0.784496844;-0.001283;0.00%;15;AAA(mex);06/02/2013;30/12/2013;-0.006673899;244.0287564;3.899966;-;66
20131231;95;CFECB;06;25.047243;25.258451;0.211208;4.11;0.4653;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;2000000000;500000000;27/01/2006;3640;15/01/2016;100;[MPS] Peso Mexicano (MXN);NA;8.27;0.65;Cada 91 dia(s);4.11;74;CETES 91 dias;40;9;25.290792;19/12/2013;NA;NA;NA;3.760301;3.810301;0.4403;0.4903;-;mxAAA;NA;-;0.00%;-0.01%;35.053416;25.040084;NA;0.01%;0.02%;1.013782227;-0.256065687;1.77788438;-0.000593;0.00%;25;AAA(mex);02/01/2013;08/08/2013;-0.010048928;368.524813;3.9053;-;17
20131231;95;CFECB;06-2;24.988908;25.188811;0.199903;3.89;0.4653;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;2000000000;1750000000;28/04/2006;3640;15/04/2016;100;[MPS] Peso Mexicano (MXN);NA;7.53;0.43;Cada 91 dia(s);3.89;74;CETES 91 dias;40;10;25.010527;30/12/2013;NA;NA;NA;3.760301;3.810298;0.4403;0.4903;-;mxAAA;NA;-;0.00%;0.00%;34.932736;24.99031;NA;0.89%;2.02%;1.253043318;-0.315626713;2.389728115;-0.000535;0.00%;25;AAA(mex);09/04/2013;30/12/2013;-0.012410947;455.4997549;3.905301;-;17
20131231;95;CFECB;07;35.011149;35.135593;0.124444;4;0.485383;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;1750000000;612500000;09/03/2007;3639;23/02/2017;100;[MPS] Peso Mexicano (MXN);NA;7.22;0.5;Cada 91 dia(s);4;32;CETES 91 dias;40;13;35.079866;30/12/2013;NA;NA;NA;3.780383;3.830384;0.460383;0.510383;-;mxAAA;NA;-;-0.01%;0.00%;44.927143;34.986645;NA;0.01%;0.03%;1.591954092;-0.55934251;3.923432675;-0.002608;0.00%;35;AAA(mex);02/01/2013;03/09/2013;-0.015723369;578.7276006;3.925384;-;58
20131231;95;CFECB;09;64.91555;67.1428;2.22725;8.85;1.17;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;1466693400;3370016040;07/08/2009;3640;26/07/2019;100;[MPS] Peso Mexicano (MXN);NA;-;-;Cada 182 dia(s);8.85;151;Tasa Fija;20;12;67.010955;30/12/2013;NA;-;-;5.6297;5.6396;1.17;1.17;Aaa.mx;-;NA;-;0.00%;-0.35%;76.628058;64.903795;NA;0.17%;0.46%;2.424641498;-1.627972192;9.850588388;-0.340604;0.00%;60;AAA(mex);31/01/2013;26/12/2013;-0.023753886;897.4160703;5.624;-;897.4160703
20131231;95;CFECB;09-2U;404.681446;409.615395;4.933949;5.04;1.24;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;618518600;453580304.6;02/10/2009;5460;13/09/2024;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Cada 182 dia(s);5.04;95;Tasa Fija;30;22;410.748562;20/12/2013;NA;-;-;3.187942;3.206054;1.24;1.24;Aaa.mx;-;NA;-;0.03%;-0.35%;453.140895;402.905841;NA;0.37%;0.83%;4.756336713;-3.851299351;34.58413893;-4.24657;0.00%;73.333333;AAA(mex);27/03/2013;14/11/2013;-0.04583416;1739.592102;3.19;-;1739.592102
20131231;95;CFECB;09U;323.324983;329.181307;5.856324;4.6;1.46;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;457016200;274209720;07/08/2009;3640;26/07/2019;100;[UDI] Unidades de Inversion (MXN);NA;-;-;Cada 182 dia(s);4.6;151;Tasa Fija;20;12;326.658758;24/12/2013;NA;-;-;2.160142;2.179856;1.46;1.46;Aaa.mx;-;NA;-;-0.01%;0.05%;363.802857;317.724269;NA;0.14%;0.35%;2.649159246;-1.723858618;11.29273453;-1.70992;0.00%;60;AAA(mex);02/01/2013;05/09/2013;-0.025926956;964.2404525;2.211;-;964.2404525
20131231;95;CFECB;10;50.361718;50.385662;0.023944;4.31;0.08;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;2600000000;1300000000;26/03/2010;2548;17/03/2017;100;[MPS] Peso Mexicano (MXN);NA;-;0.52;Cada 28 dia(s);4.31;4;TIIE 28 dias;91;42;50.366309;30/12/2013;NA;-;-;3.845;3.895;0.055;0.105;Aaa.mx;-;NA;-;0.00%;-0.01%;64.746114;50.361905;NA;0.01%;0.02%;1.640967094;-0.826812133;3.827348381;-0.000948;0.00%;50;AAA(mex);02/01/2013;30/12/2013;-0.016218304;592.5090376;3.875;-;24
20131231;95;CFECB;10-2;70.785966;70.992077;0.206111;4.24;0.08;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;3250000000;4935000000;23/07/2010;3640;10/07/2020;100;[MPS] Peso Mexicano (MXN);NA;-;0.45;Cada 28 dia(s);4.24;25;TIIE 28 dias;130;86;70.999211;30/12/2013;NA;-;-;3.845;3.895;0.055;0.105;Aaa.mx;-;NA;-;0.00%;-0.01%;80.649806;70.786083;NA;0.01%;0.02%;3.017194133;-2.141968782;13.36162931;-0.001156;0.00%;70;AAA(mex);02/01/2013;30/12/2013;-0.02950386;1089.427569;3.875;-;3
20131231;95;CFECB;12;95.329692;97.376609;2.046917;7.7;1.148;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;13500000000;13050000045;24/09/2012;10920;18/08/2042;100;[MPS] Peso Mexicano (MXN);NA;-;-;Cada 182 dia(s);7.7;99;Tasa Fija;60;58;97.207254;07/11/2013;NA;-;-;7.8645;7.884;1.148;1.148;Aaa.mx;-;NA;-;0.29%;-0.98%;110.045578;94.371911;NA;0.87%;1.41%;7.522664209;-7.325315313;100.5757596;-1.381104;0.00%;96.666667;AAA(mex);02/05/2013;19/08/2013;-0.070197854;2814.833504;7.878;-;2814.833504
20131231;95;CFEGCB;11;9.055228;9.069743;0.014515;4.14;-0.0401;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;1358040000;122434354.2;09/12/2011;1469;17/12/2015;100;[MPS] Peso Mexicano (MXN);NA;-;0.35;Dia 17 del mes;4.14;14;TIIE 28 dias;49;24;54.233851;30/12/2013;NA;-;-;3.724897;3.774903;-0.0651;-0.0151;Aaa.mx;-;NA;-;0.00%;-0.01%;54.210358;9.055251;NA;63.02%;65.61%;1.126628776;-0.102182335;1.525787774;-0.000107;14.68%;9.015519;AAA(mex);25/01/2013;30/12/2013;-0.011189998;406.8554735;3.754902;-;17
20131231;95;CFEGCB;12;24.267425;24.306287;0.038862;4.14;-0.2111;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;2777120000;670340003.7;26/01/2012;1056;17/12/2014;100;[MPS] Peso Mexicano (MXN);NA;-;0.35;Dia 17 del mes;4.14;14;TIIE 28 dias;35;12;99.208351;30/12/2013;NA;-;-;3.553899;3.6039;-0.2361;-0.1861;Aaa.mx;-;NA;-;0.00%;-0.01%;99.084999;24.267485;NA;49.51%;59.46%;0.95299398;-0.231637452;0.999398477;-0.00026;9.06%;24.137956;AAA(mex);22/03/2013;30/12/2013;-0.00947997;344.1024632;3.5839;-;17
20131231;95;CFEGCB;13;100.110456;100.278789;0.168333;4.04;0.22;COMISIÓN FEDERAL DE ELECTRICIDAD;SERVICIOS PÚBLICOS;1666000000;1666000000;16/12/2013;1463;18/12/2017;100;[MPS] Peso Mexicano (MXN);NA;-;0.25;Dia 17 del mes;4.04;15;TIIE 28 dias;48;48;100;30/12/2013;NA;-;-;3.985;4.035;0.195;0.245;Aaa.mx;-;NA;-;0.00%;0.11%;100.110846;99.998883;NA;0.06%;0.17%;3.700560873;-3.710877629;14.74138969;-0.00107;0.00%;100;AAA(mex);26/12/2013;16/12/2013;-0.036268539;1336.65924;4.015;-;17
